year,country,school_id,student_id,mother_educ,father_educ,gender,computer,internet,math,read,science,stu_wgt,desk,room,dishwasher,television,computer_n,car,book,wealth,escs
2018,USA,84000136,84008087,ISCED 3A,ISCED 3A,male,yes,yes,489.704,415.025,421.445,585.36875,yes,yes,NA,3+,1,3+,11-25,0.0289,-0.7817
2018,USA,84000137,84000280,ISCED 3A,ISCED 3A,female,yes,yes,452.573,343.179,463.916,858.84297,yes,yes,NA,3+,3+,2,26-100,0.526,1.0876
2018,USA,84000137,84000352,ISCED 3A,ISCED 3A,female,yes,yes,493.506,492.692,539.378,765.73182,yes,yes,NA,3+,3+,2,201-500,1.5539,1.6958
2018,USA,84000137,84000354,ISCED 3A,ISCED 3A,male,yes,yes,428.76,527.887,532.586,763.41386,yes,yes,NA,NA,1,2,0-10,-0.9554,-0.1701
2018,USA,84000137,84000727,ISCED 3A,ISCED 3A,male,yes,yes,370.517,279.918,379.508,754.02605,yes,yes,NA,3+,3+,2,101-200,0.4319,1.4786
2018,USA,84000137,84000964,ISCED 3A,ISCED 3A,male,yes,yes,557.582,556.489,561.551,754.02605,yes,yes,NA,3+,3+,2,26-100,0.2121,0.4985
2018,USA,84000137,84001303,ISCED 3A,ISCED 3A,female,yes,yes,515.732,535.681,601.263,765.73182,yes,yes,NA,NA,3+,2,101-200,1.2925,1.5929
2018,USA,84000137,84001577,ISCED 3A,ISCED 3A,male,yes,yes,697.476,723.932,676.046,754.02605,yes,yes,NA,3+,3+,2,more than 500,0.2217,1.4786
2018,USA,84000137,84001881,ISCED 3A,ISCED 3A,male,yes,yes,614.989,647.486,594.954,754.02605,yes,yes,NA,2,3+,3+,26-100,0.2186,1.0393
2018,USA,84000137,84002082,ISCED 3A,ISCED 3A,male,yes,yes,473.039,490.503,546.076,754.02605,yes,yes,NA,3+,2,3+,101-200,0.9944,0.8524
2018,USA,84000137,84002312,ISCED 2,ISCED 3A,female,yes,yes,488.517,563.954,466.742,765.73182,no,yes,NA,3+,1,2,11-25,-0.3213,-1.0154
2018,USA,84000137,84002428,ISCED 3A,ISCED 3A,male,yes,yes,652.858,689.957,656.637,763.41386,yes,yes,NA,1,3+,2,more than 500,0.2943,1.5132
2018,USA,84000137,84003046,ISCED 3A,ISCED 3A,male,yes,yes,503.63,583.162,564.748,754.02605,yes,yes,NA,3+,3+,3+,201-500,2.6261,0.5587
2018,USA,84000137,84003592,ISCED 3A,ISCED 3A,female,yes,yes,484.733,486.737,484.048,765.73182,yes,yes,NA,NA,3+,3+,11-25,2.0997,1.2266
2018,USA,84000137,84003696,ISCED 3A,ISCED 3A,male,yes,yes,523.949,544.097,529.558,754.02605,yes,yes,NA,3+,3+,2,26-100,0.6557,0.9632
2018,USA,84000137,84003951,ISCED 1,ISCED 3A,male,yes,yes,491.342,541.249,520.322,754.02605,no,yes,NA,2,3+,0,101-200,-0.2911,-0.1826
2018,USA,84000137,84004239,ISCED 3A,ISCED 3A,male,yes,yes,479.07,425.892,424.585,754.02605,yes,yes,NA,3+,3+,NA,26-100,0.8063,-0.4376
2018,USA,84000137,84004785,ISCED 3A,ISCED 3A,female,yes,yes,466.659,510.246,569.575,858.84297,no,yes,NA,3+,3+,2,101-200,0.8881,-0.8841
2018,USA,84000137,84004852,ISCED 3A,ISCED 3A,female,yes,yes,427.651,469.316,513.211,765.73182,no,yes,NA,3+,3+,3+,101-200,1.3049,0.054
2018,USA,84000137,84004956,ISCED 3A,ISCED 3A,female,yes,yes,536.969,560.183,549.405,765.73182,yes,yes,NA,3+,3+,3+,26-100,1.4652,0.8619
2018,USA,84000137,84005691,ISCED 3A,ISCED 3A,male,yes,yes,388.987,363.386,398.672,754.02605,yes,yes,NA,3+,2,3+,11-25,0.6806,-0.7179
2018,USA,84000137,84005738,ISCED 3A,ISCED 3A,male,yes,yes,546.045,550.605,565.988,754.02605,yes,yes,NA,3+,3+,3+,101-200,0.6828,0.6152
2018,USA,84000137,84005857,ISCED 3A,ISCED 3A,female,yes,yes,558.088,640.784,587.099,765.73182,yes,yes,NA,2,3+,2,101-200,1.0935,1.4161
2018,USA,84000137,84005869,ISCED 3A,ISCED 3A,female,yes,yes,498.111,548.396,484.781,765.73182,yes,yes,NA,2,3+,2,101-200,0.5625,1.4227
2018,USA,84000137,84006439,ISCED 3A,NA,male,yes,yes,468.762,433.768,426.428,763.41386,yes,yes,NA,2,1,1,26-100,-1.1533,-0.123
2018,USA,84000137,84007031,ISCED 3A,ISCED 3A,female,yes,yes,536.97,659.161,653.2,765.73182,yes,yes,NA,2,3+,2,201-500,-0.0741,0.748
2018,USA,84000137,84007229,ISCED 3A,ISCED 3A,female,yes,yes,530.059,510.534,509.369,858.84297,yes,yes,NA,1,3+,2,101-200,-0.1583,1.3071
2018,USA,84000137,84007391,ISCED 3A,ISCED 1,male,yes,yes,487.374,483.465,528.177,763.41386,yes,yes,NA,1,1,2,11-25,-0.8568,-1.0186
2018,USA,84000137,84007526,ISCED 3A,ISCED 3A,male,yes,yes,582.128,502.131,502.531,754.02605,yes,yes,NA,3+,3+,3+,more than 500,1.6011,1.7926
2018,USA,84000137,84007670,ISCED 3A,ISCED 3A,female,yes,no,599.309,692.935,576.004,765.73182,yes,yes,NA,3+,3+,NA,201-500,0.25,-0.1694
2018,USA,84000137,84007866,ISCED 3A,ISCED 3A,female,yes,yes,421.303,336.826,336.542,765.73182,yes,yes,NA,3+,3+,3+,101-200,0.5016,0.3108
2018,USA,84000137,84008045,ISCED 3A,ISCED 3A,female,yes,yes,538.463,597.552,629.941,765.73182,yes,yes,NA,3+,3+,NA,26-100,0.7007,0.6207
2018,USA,84000137,84008334,ISCED 2,ISCED 2,female,yes,yes,446.517,540.371,489.299,765.73182,yes,yes,NA,1,3+,2,0-10,0.0858,-0.8558
2018,USA,84000137,84008516,ISCED 3A,ISCED 3A,male,yes,yes,525.66,641.817,684.995,754.02605,yes,yes,NA,1,2,1,101-200,-0.521,-0.8351
2018,USA,84000137,84008520,ISCED 3A,ISCED 2,male,yes,NA,482.49,510.882,475.079,754.02605,no,yes,NA,NA,1,3+,101-200,0.2049,0.7462
2018,USA,84000137,84008567,ISCED 3A,ISCED 3A,male,yes,yes,517.517,592.908,637.466,754.02605,yes,yes,NA,3+,3+,3+,26-100,0.3992,0.9169
2018,USA,84000138,84000101,ISCED 2,ISCED 3A,male,no,no,378.597,481.62,491.819,644.82404,no,yes,NA,2,0,1,11-25,-2.26,-2.0186
2018,USA,84000138,84000104,ISCED 3A,ISCED 3A,male,yes,yes,441.922,381.898,366.037,644.82404,yes,yes,NA,3+,2,3+,11-25,-0.0955,-0.3358
2018,USA,84000138,84000387,ISCED 2,ISCED 3A,female,yes,yes,330.918,503.954,442.127,649.25075,yes,yes,NA,3+,2,2,0-10,0.1566,-0.4064
2018,USA,84000138,84000575,ISCED 3A,ISCED 3A,male,no,yes,551.115,526.775,584.11,644.82404,no,yes,NA,3+,1,3+,0-10,0.1406,-0.1122
2018,USA,84000138,84000799,less than ISCED1,less than ISCED1,male,yes,yes,411.575,419.213,529.151,644.82404,no,yes,NA,NA,1,NA,0-10,-0.656,-2.8614
2018,USA,84000138,84000931,ISCED 3A,ISCED 3A,female,yes,yes,317.545,290.096,344.66,649.25075,yes,yes,NA,NA,1,3+,26-100,0.1779,0.0858
2018,USA,84000138,84001377,ISCED 1,ISCED 2,male,no,yes,312.655,354.166,349.902,644.82404,NA,yes,NA,3+,1,NA,0-10,-0.2283,-2.0859
2018,USA,84000138,84001381,ISCED 3A,ISCED 3A,male,yes,yes,246.54,368.667,333.788,644.82404,yes,yes,NA,NA,2,2,0-10,0.2935,0.6081
2018,USA,84000138,84001770,ISCED 3A,ISCED 3A,female,yes,yes,436.207,403.867,352.557,649.25075,yes,yes,NA,NA,2,2,11-25,0.5241,-0.405
2018,USA,84000138,84001808,ISCED 3A,ISCED 3A,female,yes,yes,397.438,435.886,404.067,649.25075,yes,yes,NA,3+,1,2,11-25,0.3535,-0.0341
2018,USA,84000138,84002103,ISCED 3A,ISCED 3A,male,yes,yes,411.533,364.271,372.361,644.82404,yes,yes,NA,3+,3+,3+,11-25,1.7918,1.0328
2018,USA,84000138,84002192,ISCED 3A,ISCED 3A,male,no,yes,361.175,311.581,308.4,644.82404,yes,yes,NA,3+,1,2,11-25,0.1422,0.7521
2018,USA,84000138,84002268,ISCED 3A,ISCED 3A,female,yes,yes,427.999,416.302,409.675,649.25075,yes,yes,NA,3+,2,3+,11-25,1.8253,1.1574
2018,USA,84000138,84002304,ISCED 3A,ISCED 3A,female,yes,yes,309.725,351.157,388.794,649.25075,yes,yes,NA,3+,1,3+,NA,0.3518,-0.4908
2018,USA,84000138,84002591,ISCED 2,ISCED 3A,male,yes,yes,453.471,450.537,450.857,639.26177,yes,yes,NA,3+,3+,3+,26-100,0.7404,0.739
2018,USA,84000138,84002879,ISCED 2,ISCED 2,female,yes,yes,301.465,381.317,339.556,649.25075,yes,yes,NA,3+,2,1,11-25,-0.5778,-1.4494
2018,USA,84000138,84003088,ISCED 3A,ISCED 3A,female,yes,yes,443.37,416.11,399.499,649.25075,yes,yes,NA,3+,2,3+,201-500,0.9321,-0.9541
2018,USA,84000138,84003169,ISCED 2,ISCED 2,female,no,no,286.116,380.447,437.737,649.25075,yes,yes,NA,3+,1,2,0-10,-1.5418,-1.8214
2018,USA,84000138,84003375,ISCED 3A,ISCED 3A,male,yes,yes,404.682,451.172,425.657,644.82404,yes,yes,NA,3+,2,3+,0-10,0.9266,-0.4687
2018,USA,84000138,84003610,NA,NA,male,yes,yes,329.452,313.553,337.85,644.82404,NA,yes,NA,2,2,2,NA,-0.1829,0.415
2018,USA,84000138,84004314,ISCED 3A,ISCED 1,male,yes,yes,405.379,432.814,451.156,644.82404,yes,yes,NA,2,1,2,0-10,-0.6774,-0.7028
2018,USA,84000138,84004592,ISCED 1,ISCED 2,female,yes,yes,518.38,586.16,537.323,649.25075,no,yes,NA,3+,1,2,26-100,-0.3645,-1.5234
2018,USA,84000138,84005468,ISCED 3A,ISCED 3A,female,yes,yes,482.814,596.229,590.219,649.25075,yes,yes,NA,2,1,3+,201-500,-0.23,-0.3829
2018,USA,84000138,84005616,ISCED 3A,ISCED 3A,female,yes,yes,477.355,532.395,469.478,649.25075,yes,yes,NA,3+,2,2,0-10,0.2053,-0.223
2018,USA,84000138,84005756,ISCED 3A,ISCED 3A,male,yes,yes,468.309,526.408,549.403,644.82404,NA,yes,NA,1,0,0,26-100,-1.8903,-1.8785
2018,USA,84000138,84006004,ISCED 3A,ISCED 3A,male,yes,yes,529.592,423.487,488.288,644.82404,yes,yes,NA,3+,3+,2,0-10,0.4056,0.6874
2018,USA,84000138,84006224,ISCED 3A,ISCED 3A,female,yes,yes,457.183,449.424,391.185,649.25075,yes,yes,NA,3+,2,2,11-25,-0.2454,-0.5307
2018,USA,84000138,84006590,ISCED 3A,ISCED 3A,male,no,yes,484.528,523.873,506.186,644.82404,yes,yes,NA,3+,3+,3+,26-100,0.4747,-0.2996
2018,USA,84000138,84006898,ISCED 3A,ISCED 3A,female,yes,yes,387.388,385.33,368.006,649.25075,yes,yes,NA,3+,2,3+,11-25,0.5898,-0.7157
2018,USA,84000138,84007483,ISCED 2,ISCED 3A,male,yes,yes,452.465,364.001,388.009,644.82404,no,yes,NA,3+,2,3+,0-10,0.2207,-0.308
2018,USA,84000138,84007487,ISCED 3A,ISCED 2,female,yes,yes,375.092,394.486,404.398,639.96124,yes,yes,NA,2,1,0,0-10,-0.9069,-1.3829
2018,USA,84000138,84007490,ISCED 3A,ISCED 3A,female,yes,yes,327.872,412.203,390.753,649.25075,yes,yes,NA,3+,2,3+,11-25,0.5898,-0.8761
2018,USA,84000138,84007847,ISCED 3A,ISCED 3A,female,yes,yes,389.044,508.9,418.553,649.25075,yes,yes,NA,NA,2,2,26-100,-0.1618,0.6898
2018,USA,84000138,84008202,ISCED 2,ISCED 3A,male,no,no,441.24,575.229,563.963,644.82404,no,yes,NA,2,0,1,0-10,-1.4689,-1.8059
2018,USA,84000138,84008476,ISCED 2,NA,male,NA,NA,263.274,286.208,298.045,639.26177,NA,yes,NA,NA,3+,2,11-25,-0.2274,0.3251
2018,USA,84000139,84000159,ISCED 3A,ISCED 3A,male,yes,yes,405.297,493.138,418.818,631.57476,yes,yes,NA,3+,3+,1,0-10,-0.0113,-0.5193
2018,USA,84000139,84000521,ISCED 3A,ISCED 3A,female,no,no,283.594,388.189,423.483,585.03767,no,yes,NA,3+,0,1,0-10,-1.5499,-1.2244
2018,USA,84000139,84000524,ISCED 3A,ISCED 1,male,yes,yes,483.047,396.652,419.849,631.57476,yes,yes,NA,3+,2,2,26-100,-0.3793,0.0876
2018,USA,84000139,84001142,ISCED 3A,ISCED 3A,female,NA,NA,311.901,423.12,366.591,633.56619,yes,yes,NA,0,NA,0,0-10,-5.1732,-1.8099
2018,USA,84000139,84001849,ISCED 1,ISCED 2,female,yes,yes,458.706,490.36,512.567,585.03767,yes,yes,NA,3+,3+,2,11-25,0.8881,-1.0842
2018,USA,84000139,84001866,ISCED 3A,ISCED 3A,male,yes,yes,309.276,372.85,335.472,631.57476,no,yes,NA,3+,1,2,0-10,-0.3213,-1.4916
2018,USA,84000139,84001888,ISCED 3A,ISCED 3A,female,yes,yes,353.388,402.866,312.228,585.03767,yes,yes,NA,2,1,1,26-100,-0.4955,-0.0697
2018,USA,84000139,84002291,ISCED 3A,ISCED 3A,male,yes,yes,298.575,425.828,399.228,631.57476,no,yes,NA,3+,2,1,0-10,-0.0884,0.4819
2018,USA,84000139,84002323,ISCED 3A,ISCED 3A,male,no,no,429.435,484.524,408.908,631.57476,yes,yes,NA,3+,0,0,11-25,-2.1067,-1.2546
2018,USA,84000139,84002632,ISCED 3A,ISCED 3A,female,yes,yes,354.685,444.396,380.419,633.56619,yes,yes,NA,3+,2,2,26-100,-0.1187,-0.4979
2018,USA,84000139,84002876,ISCED 3A,ISCED 3A,female,yes,yes,411.122,511.429,497.615,585.03767,yes,yes,NA,3+,2,2,0-10,0.1077,-0.8069
2018,USA,84000139,84003710,NA,ISCED 3A,female,yes,yes,336.144,449.13,359.155,585.03767,yes,yes,NA,3+,3+,2,26-100,0.6319,-0.4887
2018,USA,84000139,84004022,ISCED 3A,ISCED 3A,male,yes,yes,565.537,624.973,632.231,631.57476,yes,yes,NA,3+,1,2,0-10,-0.0806,0.3006
2018,USA,84000139,84004073,ISCED 3A,ISCED 3A,male,yes,yes,403.553,494.838,467.204,561.90612,yes,yes,NA,3+,3+,3+,11-25,4.2599,1.9908
2018,USA,84000139,84004389,ISCED 2,NA,female,yes,yes,320.181,427.784,428.079,585.03767,yes,yes,NA,3+,3+,3+,11-25,2.1822,0.1137
2018,USA,84000139,84004508,ISCED 1,ISCED 3A,female,yes,yes,338.859,354.767,391.362,585.03767,no,yes,NA,3+,3+,3+,11-25,2.4097,-0.1075
2018,USA,84000139,84004601,ISCED 3A,ISCED 3A,female,yes,yes,516.037,649.841,608.55,633.56619,yes,yes,NA,3+,3+,3+,11-25,0.7636,0.6975
2018,USA,84000139,84004710,ISCED 3A,ISCED 3A,female,no,no,449.792,521.911,483.73,585.03767,yes,yes,NA,3+,1,NA,11-25,-1.1863,0.2728
2018,USA,84000139,84004864,ISCED 3A,ISCED 3A,female,yes,yes,306.344,383.508,316.565,585.03767,yes,yes,NA,3+,0,1,0-10,-0.8533,-0.8402
2018,USA,84000139,84004957,ISCED 3A,ISCED 3A,male,yes,yes,274.733,340.427,371.394,631.57476,yes,yes,NA,3+,1,2,0-10,-0.7722,-1.3751
2018,USA,84000139,84004986,ISCED 3A,ISCED 3A,female,yes,yes,387.966,409.578,398.421,585.03767,yes,yes,NA,3+,2,2,0-10,0.1077,-0.2786
2018,USA,84000139,84005267,ISCED 3A,ISCED 3A,female,yes,yes,293.18,377.896,366.225,585.03767,no,yes,NA,NA,3+,3+,11-25,1.3341,0.9923
2018,USA,84000139,84005540,ISCED 3A,ISCED 3A,male,yes,yes,532.623,621.224,523.857,561.90612,yes,yes,NA,3+,2,2,26-100,0.3192,0.0503
2018,USA,84000139,84005812,ISCED 3A,ISCED 3A,female,yes,yes,393.533,357.936,394.726,585.03767,yes,yes,NA,3+,1,2,11-25,-0.0798,-0.4131
2018,USA,84000139,84006079,ISCED 3A,ISCED 3A,male,yes,yes,309.09,318.21,404.418,631.57476,yes,yes,NA,3+,2,NA,101-200,-0.6777,-0.2322
2018,USA,84000139,84006879,ISCED 3A,ISCED 3A,male,yes,yes,329.431,358.493,357.961,631.57476,yes,yes,NA,3+,3+,3+,11-25,1.1847,0.0863
2018,USA,84000139,84007048,ISCED 2,ISCED 2,male,no,yes,398.227,386.736,364.343,631.57476,no,yes,NA,3+,0,NA,0-10,-1.4301,-1.7309
2018,USA,84000139,84007123,ISCED 3A,ISCED 2,female,no,yes,371.563,440.008,461.47,585.03767,no,yes,NA,3+,1,NA,0-10,0.2057,-0.7748
2018,USA,84000139,84007328,ISCED 2,ISCED 2,female,no,yes,385.741,391.501,375.523,585.03767,no,yes,NA,2,0,1,0-10,-1.1691,-1.3061
2018,USA,84000139,84007462,ISCED 3A,ISCED 3A,female,yes,yes,334.016,396.314,363.678,585.03767,yes,yes,NA,2,1,NA,11-25,-0.385,-0.3334
2018,USA,84000139,84007641,ISCED 2,ISCED 3A,male,yes,yes,213.436,268.809,319.92,631.57476,yes,yes,NA,0,1,2,11-25,-0.2195,-0.1065
2018,USA,84000139,84007814,ISCED 3A,ISCED 3A,male,yes,yes,398.001,284.2,328.596,631.57476,no,yes,NA,3+,2,2,26-100,0.4914,0.8723
2018,USA,84000140,84000041,ISCED 3A,ISCED 2,male,yes,yes,545.734,551.679,596.17,910.37111,yes,yes,NA,3+,2,3+,26-100,0.1509,-0.6198
2018,USA,84000140,84000358,ISCED 3A,ISCED 3A,male,no,yes,454.908,476.763,476.905,910.37111,yes,yes,NA,3+,1,3+,0-10,0.5229,-0.3275
2018,USA,84000140,84000936,ISCED 3A,ISCED 3A,male,yes,yes,549.894,577.91,601.155,910.37111,yes,yes,NA,3+,2,3+,0-10,0.3627,-0.8405
2018,USA,84000140,84001274,ISCED 3A,ISCED 3A,female,yes,yes,303.467,187.243,299.918,920.57135,yes,yes,NA,3+,3+,2,0-10,0.6882,-0.0449
2018,USA,84000140,84001634,ISCED 3A,ISCED 3A,female,no,yes,407.982,380.99,356.505,920.57135,yes,no,NA,3+,2,3+,11-25,0.1745,-0.9108
2018,USA,84000140,84001738,ISCED 3A,ISCED 3A,female,yes,yes,665.757,682.943,638.587,920.57135,yes,yes,NA,3+,2,NA,201-500,0.0226,0.4132
2018,USA,84000140,84002000,ISCED 3A,ISCED 3A,female,yes,yes,596.557,681.354,577.071,979.02558,yes,yes,NA,3+,2,2,101-200,5e-4,0.5454
2018,USA,84000140,84002219,ISCED 3A,ISCED 3A,male,yes,yes,524.487,497.989,514.267,910.37111,yes,yes,NA,3+,2,NA,26-100,0.1618,0.4992
2018,USA,84000140,84002431,ISCED 3A,ISCED 3A,male,yes,yes,619.878,618.387,571.122,910.37111,yes,yes,NA,3+,3+,3+,101-200,0.5558,0.1837
2018,USA,84000140,84002532,ISCED 3A,ISCED 3A,male,yes,yes,527.723,520.826,489.502,910.37111,yes,yes,NA,3+,2,2,101-200,0.996,0.1197
2018,USA,84000140,84002927,ISCED 3A,ISCED 3A,female,yes,yes,561.481,546.293,525.439,920.57135,no,yes,NA,3+,3+,2,201-500,0.4525,1.1248
2018,USA,84000140,84003087,ISCED 3A,ISCED 3A,female,no,yes,530.599,611.061,585.466,979.02558,no,yes,NA,3+,1,2,11-25,-0.6142,-1.3942
2018,USA,84000140,84003361,ISCED 3A,ISCED 3A,male,yes,yes,468.586,516.863,530.166,910.37111,yes,yes,NA,NA,2,3+,26-100,0.532,0.7294
2018,USA,84000140,84003480,ISCED 3A,ISCED 3A,female,yes,yes,614.42,595.389,643.546,920.57135,yes,yes,NA,3+,3+,3+,101-200,0.5016,0.16
2018,USA,84000140,84003492,ISCED 3A,ISCED 3A,male,yes,yes,495.972,516.9,578.845,910.37111,yes,yes,NA,3+,2,3+,more than 500,1.3555,0.8418
2018,USA,84000140,84003560,ISCED 3A,ISCED 3A,female,yes,yes,467.745,561.113,528.364,920.57135,no,no,NA,3+,3+,NA,201-500,2.1195,1.3286
2018,USA,84000140,84003573,ISCED 3A,ISCED 3A,male,yes,yes,574.855,533.162,467.119,910.37111,yes,yes,NA,3+,2,3+,201-500,1.1993,1.0522
2018,USA,84000140,84003574,ISCED 3A,ISCED 3A,female,yes,yes,550.137,621.79,558.402,920.57135,yes,yes,NA,3+,3+,3+,11-25,1.0147,0.9292
2018,USA,84000140,84003641,ISCED 3A,ISCED 3A,male,yes,yes,320.74,349.33,380.907,910.37111,yes,yes,NA,3+,2,3+,11-25,1.5713,0.3865
2018,USA,84000140,84003668,ISCED 1,ISCED 3A,female,yes,yes,299.534,280.247,283.47,920.57135,no,yes,NA,3+,2,3+,0-10,0.2207,-0.6289
2018,USA,84000140,84003709,ISCED 3A,ISCED 3A,male,yes,yes,608.207,574.212,561.497,1225.8931,yes,yes,NA,3+,2,3+,101-200,1.5713,1.2082
2018,USA,84000140,84004322,ISCED 3A,ISCED 3A,female,yes,yes,423.571,482.517,538.872,920.57135,yes,yes,NA,3+,2,2,11-25,0.1738,-0.531
2018,USA,84000140,84004730,ISCED 3A,ISCED 3A,female,yes,yes,467.165,504.668,477.086,920.57135,yes,yes,NA,3+,2,2,11-25,0.8115,0.9181
2018,USA,84000140,84005221,ISCED 2,ISCED 3A,female,no,yes,343.526,286.716,337.773,920.57135,yes,yes,NA,3+,1,2,0-10,0.4746,0.5102
2018,USA,84000140,84005490,ISCED 3A,ISCED 3A,male,yes,yes,558.473,632.17,644.427,910.37111,yes,no,NA,3+,3+,2,26-100,-0.192,-0.1246
2018,USA,84000140,84005720,ISCED 3A,ISCED 3A,female,yes,yes,513.647,569.249,525.882,979.02558,yes,yes,NA,3+,3+,3+,201-500,1.3315,0.1571
2018,USA,84000140,84005776,ISCED 3A,ISCED 3A,female,yes,yes,611.039,736.63,652.3,979.02558,yes,yes,NA,3+,1,2,201-500,0.2358,1.1183
2018,USA,84000140,84005942,ISCED 3A,ISCED 3A,female,yes,yes,584.813,658.469,642.337,920.57135,yes,yes,NA,2,2,2,26-100,-0.2594,0.7713
2018,USA,84000140,84007046,ISCED 3A,ISCED 3A,male,yes,yes,489.549,465.142,499.087,910.37111,yes,yes,NA,3+,3+,2,11-25,0.9815,-0.1457
2018,USA,84000140,84007310,ISCED 3A,ISCED 3A,male,yes,yes,436.934,424.35,398.337,910.37111,yes,yes,NA,3+,3+,3+,more than 500,4.2599,3.2545
2018,USA,84000140,84007332,ISCED 3A,ISCED 3A,female,yes,yes,503.632,549.433,551.926,920.57135,yes,yes,NA,NA,3+,1,11-25,0.0381,0.7331
2018,USA,84000140,84007684,ISCED 3A,ISCED 3A,female,yes,yes,472.173,494.41,493.383,920.57135,yes,yes,NA,3+,3+,3+,26-100,2.2657,1.4557
2018,USA,84000140,84008412,ISCED 3A,ISCED 3A,female,yes,yes,542.172,603.732,564.046,979.02558,yes,yes,NA,3+,2,1,26-100,-0.5097,0.3984
2018,USA,84000140,84008489,ISCED 3A,ISCED 3A,male,yes,yes,440.779,424.486,494.008,910.37111,yes,yes,NA,3+,3+,3+,101-200,1.4163,1.2367
2018,USA,84000141,84000512,ISCED 3A,ISCED 3A,male,yes,yes,655.628,685.035,626.134,523.50833,yes,yes,NA,3+,3+,3+,101-200,1.2555,1.5374
2018,USA,84000141,84000748,ISCED 3A,ISCED 3A,male,yes,yes,377.819,463.861,505.052,523.50833,no,no,NA,3+,2,2,26-100,0.0173,-0.6442
2018,USA,84000141,84001226,ISCED 3A,ISCED 3A,female,yes,yes,582.906,667.045,570.058,523.50833,no,yes,NA,3+,3+,3+,201-500,1.3673,1.1734
2018,USA,84000141,84001242,ISCED 3A,ISCED 3A,female,yes,yes,628.732,720.408,665.154,523.50833,yes,yes,NA,3+,3+,3+,201-500,0.6828,1.2821
2018,USA,84000141,84001350,NA,NA,male,NA,NA,412.536,403.417,405.965,523.50833,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,USA,84000141,84001450,ISCED 3A,ISCED 3A,female,yes,yes,638.5,763.461,723.28,515.27515,yes,yes,NA,1,2,3+,201-500,0.5801,1.6557
2018,USA,84000141,84001600,ISCED 3A,ISCED 3A,female,yes,yes,578.654,596.409,581.748,523.50833,yes,yes,NA,3+,3+,3+,26-100,0.4477,0.1004
2018,USA,84000141,84002440,ISCED 3A,ISCED 3A,female,no,yes,487.529,576.563,541.16,523.50833,no,yes,NA,3+,0,1,11-25,-0.8323,-0.6488
2018,USA,84000141,84002505,ISCED 3A,ISCED 3A,male,yes,yes,527.698,466.068,525.437,523.50833,yes,yes,NA,2,3+,2,26-100,1.1678,1.28
2018,USA,84000141,84002696,ISCED 3A,ISCED 3A,male,yes,yes,553.45,607.719,542.699,523.50833,yes,yes,NA,2,1,2,101-200,-0.7198,-0.5698
2018,USA,84000141,84002964,ISCED 3A,ISCED 3A,male,yes,yes,493.453,466.75,473.298,523.50833,yes,yes,NA,2,3+,3+,201-500,1.9241,1.2625
2018,USA,84000141,84003440,ISCED 3A,ISCED 3A,male,yes,yes,430.024,587.256,512.466,523.50833,yes,yes,NA,3+,3+,3+,26-100,2.6261,1.2637
2018,USA,84000141,84003686,ISCED 3A,ISCED 3A,male,yes,yes,508.923,606.432,558.079,523.50833,yes,yes,NA,3+,3+,3+,26-100,1.6011,-0.5989
2018,USA,84000141,84004229,ISCED 3A,ISCED 3A,male,yes,yes,453.699,522.019,561.151,523.50833,yes,yes,NA,3+,3+,3+,201-500,1.7918,1.3885
2018,USA,84000141,84004443,ISCED 3A,ISCED 3A,male,yes,yes,521.069,489.976,513.679,523.50833,yes,yes,NA,2,3+,1,26-100,0.1972,-0.1736
2018,USA,84000141,84004469,ISCED 3A,ISCED 3A,male,yes,yes,578.536,615.101,657.603,523.50833,yes,yes,NA,2,1,2,26-100,0.2686,0.8764
2018,USA,84000141,84004500,ISCED 3A,ISCED 2,female,yes,yes,444.022,400.416,421.106,523.50833,yes,yes,NA,3+,2,1,11-25,0.0853,-0.0375
2018,USA,84000141,84004735,ISCED 3A,NA,female,yes,yes,583.743,727.57,653.648,523.50833,yes,yes,NA,2,3+,2,101-200,0.2404,0.6736
2018,USA,84000141,84005005,ISCED 3A,ISCED 3A,male,yes,yes,480.943,430.581,445.687,523.50833,yes,yes,NA,1,3+,1,0-10,-0.1567,0.561
2018,USA,84000141,84005287,ISCED 3A,ISCED 3A,male,yes,yes,497.579,516.532,538.698,523.50833,yes,yes,NA,3+,3+,3+,26-100,1.0791,0.9617
2018,USA,84000141,84005607,ISCED 3A,ISCED 3A,male,yes,yes,462.159,353.508,456.429,523.50833,yes,yes,NA,3+,3+,2,101-200,1.6916,1.6158
2018,USA,84000141,84005653,ISCED 3A,ISCED 3A,male,no,no,395.468,431.594,512.724,523.50833,no,no,NA,2,0,1,0-10,-2.6217,-2.7793
2018,USA,84000141,84005910,ISCED 3A,ISCED 3A,female,yes,yes,623.784,604.826,568.963,523.50833,yes,yes,NA,2,1,2,101-200,0.3573,1.0221
2018,USA,84000141,84006893,ISCED 3A,ISCED 3A,female,yes,yes,524.372,651.928,588.557,515.27515,yes,yes,NA,3+,3+,2,26-100,0.5034,-0.0029
2018,USA,84000141,84007317,ISCED 3A,ISCED 3A,female,yes,yes,574.52,579.301,585.085,523.50833,yes,yes,NA,3+,3+,3+,26-100,1.7449,0.971
